124.186320406 -4874.13106708	-4927.33762645	-4749.77138109	-4927.33762645	-4749.77138109	-4927.33762645	-4749.77138109	-4927.33762645	-4749.77138109	-4749.77138109
126.189222461 -4873.80748937	-4937.98542578	-4735.53119948	-4937.98542578	-4735.53119948	-4937.98542578	-4735.53119948	-4937.98542578	-4735.53119948	-4735.53119948
128.192121218 -4873.23735988	-4953.6890547	-4727.21984949	-4953.6890547	-4727.21984949	-4953.6890547	-4727.21984949	-4953.6890547	-4727.21984949	-4727.21984949
130.195016675 -4871.9999979	-4958.65165761	-4726.49548325	-4958.65165761	-4726.49548325	-4958.65165761	-4726.49548325	-4958.65165761	-4726.49548325	-4726.49548325
132.197908833 -4865.74277724	-4957.09411287	-4727.71794136	-4957.09411287	-4727.71794136	-4957.09411287	-4727.71794136	-4957.09411287	-4727.71794136	-4727.71794136
134.200797688 -4849.69661078	-4954.88333862	-4729.00775446	-4954.88333862	-4729.00775446	-4954.88333862	-4729.00775446	-4954.88333862	-4729.00775446	-4729.00775446
136.203683241 -4817.24623581	-4950.89319365	-4734.44301625	-4950.89319365	-4734.44301625	-4950.89319365	-4734.44301625	-4950.89319365	-4734.44301625	-4734.44301625
138.206565491 -4781.14008771	-4946.88540592	-4738.63924673	-4946.88540592	-4738.63924673	-4946.88540592	-4738.63924673	-4946.88540592	-4738.63924673	-4738.63924673
140.209444435 -4744.77724014	-4939.63917659	-4738.9076334	-4939.63917659	-4738.9076334	-4939.63917659	-4738.9076334	-4939.63917659	-4738.9076334	-4738.9076334
142.212320073 -4699.3571865	-4918.87826299	-4732.75259556	-4918.87826299	-4732.75259556	-4918.87826299	-4732.75259556	-4918.87826299	-4732.75259556	-4732.75259556
144.215192404 -4711.99535034	-4895.67106524	-4719.23944178	-4895.67106524	-4719.23944178	-4895.67106524	-4719.23944178	-4895.67106524	-4719.23944178	-4719.23944178
146.218061427 -4791.41354222	-4883.40937358	-4697.29729675	-4883.40937358	-4697.29729675	-4883.40937358	-4697.29729675	-4883.40937358	-4697.29729675	-4697.29729675
148.22092714 -4847.68780036	-4890.67830504	-4673.92872413	-4890.67830504	-4673.92872413	-4890.67830504	-4673.92872413	-4890.67830504	-4673.92872413	-4673.92872413
150.223789542 -4869.27332832	-4913.6465326	-4651.25598869	-4913.6465326	-4651.25598869	-4913.6465326	-4651.25598869	-4913.6465326	-4651.25598869	-4651.25598869
152.226648633 -4878.93154322	-4940.76978514	-4633.48940195	-4940.76978514	-4633.48940195	-4940.76978514	-4633.48940195	-4940.76978514	-4633.48940195	-4633.48940195
154.229504411 -4906.26973209	-4957.80881317	-4623.87235728	-4957.80881317	-4623.87235728	-4957.80881317	-4623.87235728	-4957.80881317	-4623.87235728	-4623.87235728
156.232356875 -4940.32908911	-4945.40261797	-4620.21405238	-4945.40261797	-4620.21405238	-4945.40261797	-4620.21405238	-4945.40261797	-4620.21405238	-4620.21405238
158.235206024 -5021.22264748	-4900.81052529	-4619.71445198	-4900.81052529	-4619.71445198	-4900.81052529	-4619.71445198	-4900.81052529	-4619.71445198	-4619.71445198
160.238051857 -5128.91062087	-4850.71056838	-4616.87682473	-4850.71056838	-4616.87682473	-4850.71056838	-4616.87682473	-4850.71056838	-4616.87682473	-4616.87682473
162.240894373 -5175.12320339	-4823.6754309	-4609.64304806	-4823.6754309	-4609.64304806	-4823.6754309	-4609.64304806	-4823.6754309	-4609.64304806	-4609.64304806
164.24373357 -5161.14338739	-4831.462576	-4597.04471613	-4831.462576	-4597.04471613	-4831.462576	-4597.04471613	-4831.462576	-4597.04471613	-4597.04471613
166.246569447 -5143.21266833	-4877.98440801	-4589.20141129	-4877.98440801	-4589.20141129	-4877.98440801	-4589.20141129	-4877.98440801	-4589.20141129	-4589.20141129
168.249402004 -5134.57752757	-4899.04706098	-4599.44297424	-4899.04706098	-4599.44297424	-4899.04706098	-4599.44297424	-4899.04706098	-4599.44297424	-4599.44297424
170.252231239 -5124.10807393	-4900.92885966	-4635.01207969	-4900.92885966	-4635.01207969	-4900.92885966	-4635.01207969	-4900.92885966	-4635.01207969	-4635.01207969
172.255057151 -5114.75332358	-4924.84865451	-4694.59910756	-4924.84865451	-4694.59910756	-4924.84865451	-4694.59910756	-4924.84865451	-4694.59910756	-4694.59910756
174.25787974 -5126.06473991	-4921.85197402	-4772.50846078	-4921.85197402	-4772.50846078	-4921.85197402	-4772.50846078	-4921.85197402	-4772.50846078	-4772.50846078
176.260699003 -5153.89493447	-4880.93374743	-4846.82036215	-4880.93374743	-4846.82036215	-4880.93374743	-4846.82036215	-4880.93374743	-4846.82036215	-4846.82036215
178.26351494 -5168.6796256	-4865.86393989	-4905.77471004	-4865.86393989	-4905.77471004	-4865.86393989	-4905.77471004	-4865.86393989	-4905.77471004	-4905.77471004
180.266327549 -5152.37113486	-4837.4411852	-4956.886726	-4837.4411852	-4956.886726	-4837.4411852	-4956.886726	-4837.4411852	-4956.886726	-4956.886726
182.269136831 -5122.35286812	-4793.55937526	-5010.57329249	-4793.55937526	-5010.57329249	-4793.55937526	-5010.57329249	-4793.55937526	-5010.57329249	-5010.57329249
184.271942782 -5101.63840989	-4852.63886836	-5071.78753744	-4852.63886836	-5071.78753744	-4852.63886836	-5071.78753744	-4852.63886836	-5071.78753744	-5071.78753744
186.274745403 -5138.26081305	-4907.54055642	-5139.4553963	-4907.54055642	-5139.4553963	-4907.54055642	-5139.4553963	-4907.54055642	-5139.4553963	-5139.4553963
188.277544693 -5231.26507816	-4878.85317399	-5210.14160562	-4878.85317399	-5210.14160562	-4878.85317399	-5210.14160562	-4878.85317399	-5210.14160562	-5210.14160562
190.280340649 -5276.98204054	-4858.39889205	-5287.74941347	-4858.39889205	-5287.74941347	-4858.39889205	-5287.74941347	-4858.39889205	-5287.74941347	-5287.74941347
192.283133272 -5294.92822082	-4888.28517168	-5380.37471754	-4888.28517168	-5380.37471754	-4888.28517168	-5380.37471754	-4888.28517168	-5380.37471754	-5380.37471754
194.28592256 -5293.67278882	-4884.18423985	-5502.6016947	-4884.18423985	-5502.6016947	-4884.18423985	-5502.6016947	-4884.18423985	-5502.6016947	-5502.6016947
196.288708511 -5291.52865773	-4885.73343846	-5673.7796278	-4885.73343846	-5673.7796278	-4885.73343846	-5673.7796278	-4885.73343846	-5673.7796278	-5673.7796278
198.291491126 -5294.59115718	-4980.97742533	-5911.50064481	-4980.97742533	-5911.50064481	-4980.97742533	-5911.50064481	-4980.97742533	-5911.50064481	-5911.50064481
200.294270402 -5294.18738011	-5031.09121796	-6264.38963349	-5031.09121796	-6264.38963349	-5031.09121796	-6264.38963349	-5031.09121796	-6264.38963349	-6264.38963349
