16.0247437395 -6526.47312446	-6552.85664318	-6123.92290927	-7090.66085992	-6617.45370227	-6848.5056134	-8179.70598528	-7471.37510701	-7229.680354	-6267.41250525
18.0278221686 -6454.53640462	-6482.2632755	-6022.43999582	-6912.36415776	-6412.10862373	-6737.49850842	-7980.74135455	-7449.60155398	-7316.57102288	-6365.09135034
20.030897363 -6369.72034232	-6411.64478171	-5943.89301169	-6740.46132855	-6228.87350211	-6623.70046618	-7773.60055091	-7391.55093201	-7386.74612785	-6474.43153688
22.0339693214 -6277.28335108	-6336.20775146	-5876.9455414	-6582.01086655	-6072.85778072	-6506.84805123	-7575.19785993	-7296.71151887	-7433.16253647	-6602.49238578
24.0370380426 -6188.41306722	-6256.82501361	-5822.51646772	-6437.16819116	-5952.35044885	-6383.90156002	-7405.63752089	-7166.55525752	-7450.87793591	-6739.37268713
26.0401035254 -6120.02042746	-6178.36705233	-5775.73699903	-6311.06039274	-5860.21761138	-6256.65527472	-7257.87362525	-7011.77181745	-7432.93271189	-6863.71528839
28.0431657686 -6063.66495873	-6109.48705659	-5731.52174994	-6192.68946186	-5782.22827356	-6127.76232564	-7113.20368141	-6842.1511009	-7377.73553901	-6956.59500967
30.0462247711 -5982.56829563	-6045.66926365	-5688.68465886	-6074.28995334	-5710.61082731	-6004.99884697	-6953.59771995	-6666.51272114	-7285.01729727	-7001.94930751
32.0492805315 -5784.28390319	-5971.36376154	-5644.93269786	-5953.23707773	-5637.09677466	-5900.73516786	-6784.44900974	-6495.90521493	-7161.24515978	-6992.06230217
34.0523330488 -5605.56505201	-5872.49767218	-5600.47923364	-5825.3940271	-5559.80382303	-5807.75643092	-6629.75128766	-6345.17264225	-7012.27571288	-6926.66709099
36.0553823216 -5516.55943657	-5764.24057415	-5556.02792337	-5694.03919972	-5477.95440286	-5721.37889364	-6500.24399159	-6247.49806585	-6847.40777395	-6817.51383482
38.0584283489 -5454.83705066	-5652.01424442	-5512.78268598	-5568.49327022	-5398.16161771	-5639.08405663	-6354.18787409	-6181.43736169	-6674.01772367	-6677.58783973
40.0614711293 -5407.67893888	-5536.15042578	-5471.0997779	-5467.02521182	-5326.35761872	-5557.3948844	-6152.34214833	-6120.25134237	-6507.90394298	-6521.94697393
42.0645106618 -5377.56105532	-5436.03594302	-5426.5448899	-5417.39129411	-5265.84315714	-5476.67619877	-5956.85480414	-6057.88122838	-6394.37330095	-6362.41114155
44.0675469451 -5360.4330793	-5365.8361416	-5380.96941066	-5369.43170397	-5219.18862943	-5394.92147966	-5867.32932931	-5995.29408519	-6325.50398523	-6216.50316087
46.070579978 -5352.44620041	-5330.19369013	-5351.23645568	-5303.15640799	-5181.87163284	-5313.83465514	-5793.25137011	-5932.60516995	-6277.58124003	-6119.33854468
48.0736097594 -5343.74963073	-5310.85736337	-5307.24336811	-5249.61671478	-5151.44645315	-5234.00076591	-5670.27155177	-5869.94092741	-6240.26406714	-6058.90400549
50.076636288 -5328.86342227	-5280.56746036	-5232.22631734	-5209.80528682	-5128.53556528	-5159.80352066	-5585.29190309	-5808.90084903	-6209.34181049	-6008.58895606
52.0796595627 -5303.45843194	-5230.43287956	-5161.52285337	-5178.83472851	-5110.24916775	-5093.4331136	-5546.52200742	-5752.72168945	-6180.77393779	-5961.37185294
54.0826795822 -5266.61119693	-5178.6529196	-5104.8484552	-5154.27783438	-5104.84960019	-5033.10928318	-5528.03410697	-5701.8122529	-6144.40762024	-5917.0386566
56.0856963454 -5220.52010274	-5124.97888058	-5066.39596031	-5132.06010964	-5066.15136175	-4969.92674906	-5505.89353601	-5656.93500842	-6103.8815538	-5873.81332883
58.0887098512 -5180.80998303	-5071.54788019	-5046.65038995	-5107.32320841	-5009.39815235	-4901.61489656	-5481.12250368	-5620.07430163	-6064.09862237	-5832.32562313
60.0917200982 -5158.84959247	-5033.20682253	-5043.88085173	-5076.90329365	-4954.18059378	-4849.30516402	-5454.67410578	-5587.96569487	-6033.33635844	-5795.2418911
62.0947270854 -5136.50846054	-5017.94611645	-5052.46913784	-5039.36857854	-4905.77080068	-4822.13224066	-5426.42006053	-5560.60270042	-6001.5144676	-5764.16785349
64.0977308115 -5115.18777613	-5023.1208875	-5070.19837329	-4994.78373244	-4868.46110716	-4782.98663484	-5387.52765568	-5535.80587997	-5954.13192411	-5739.72294277
66.1007312754 -5097.49179699	-5043.0725977	-5092.96664096	-4944.65800225	-4842.89263371	-4721.37501565	-5335.20426157	-5513.80721336	-5899.35412263	-5722.76493822
68.1037284759 -5083.60099254	-5066.57126715	-5109.69192644	-4898.32623482	-4828.40132649	-4652.58746214	-5282.19022373	-5495.91321979	-5869.23740449	-5710.80225313
70.1067224119 -5064.54735872	-5085.25194835	-5118.50899187	-4863.3403139	-4821.05432309	-4590.45752143	-5254.43933018	-5479.86100848	-5854.53583283	-5705.20426938
72.109713082 -5048.47160041	-5092.09510013	-5111.98733086	-4846.93315069	-4817.83091686	-4539.98339788	-5237.10984049	-5466.15605216	-5836.7808369	-5701.34414424
74.1127004853 -5039.18490056	-5080.20368491	-5097.54346796	-4851.38475535	-4815.20822639	-4507.82179372	-5218.44950343	-5451.17169	-5815.37968023	-5696.982112
76.1156846204 -5037.63150612	-5050.149716	-5079.79623512	-4869.07669533	-4810.28149395	-4495.94628331	-5202.28332073	-5431.39566831	-5787.96767365	-5689.75386399
78.1186654863 -5039.56274079	-4997.43836669	-5058.79132633	-4895.6722693	-4802.97357777	-4508.61424223	-5193.82913622	-5412.48221043	-5764.02071853	-5678.96724842
80.1216430817 -5046.93295017	-4971.76974488	-5034.16715223	-4917.7819128	-4793.1709195	-4544.5305227	-5191.07406884	-5394.54721808	-5754.65259008	-5665.94152437
82.1246174055 -5058.9668042	-4970.03493955	-5005.60578366	-4928.9435332	-4784.69199614	-4602.13118464	-5190.94414083	-5370.47042371	-5737.53615748	-5655.07705183
84.1275884565 -5076.52481653	-4968.19759501	-4973.40966284	-4925.65579681	-4777.57110402	-4672.17681151	-5190.41800042	-5335.47523996	-5709.02417562	-5648.26976813
86.1305562336 -5104.92327858	-4951.71825488	-4936.95750137	-4909.11188711	-4775.12332786	-4744.81565191	-5185.65771425	-5303.7373021	-5691.49542916	-5647.02080906
88.1335207356 -5138.07981474	-4922.52818555	-4898.41895811	-4886.78815836	-4772.55438997	-4816.56372332	-5179.42828993	-5282.88408849	-5686.29474241	-5650.49430775
90.1364819612 -5166.28137664	-4880.20872513	-4858.26174928	-4857.14072691	-4751.19784364	-4890.31739204	-5172.86924854	-5272.79815312	-5677.94145383	-5656.2391254
92.1394399095 -5185.60667117	-4829.3166889	-4821.01151989	-4821.90035527	-4715.5571043	-4943.44585353	-5165.9605281	-5273.17804301	-5664.75594799	-5659.41339938
94.1423945791 -5193.87769529	-4777.85126137	-4801.50633711	-4796.07468274	-4703.46936807	-4959.57075995	-5162.76655131	-5280.67400176	-5649.69104807	-5656.7363808
96.145345969 -5187.56121813	-4734.8584563	-4807.82824281	-4789.17161371	-4723.05022424	-4936.99700394	-5163.4090059	-5295.71881742	-5640.68046213	-5648.96634608
98.1482940779 -5172.36922433	-4706.94988654	-4839.93577874	-4804.05698835	-4749.79961205	-4900.09569705	-5163.70733301	-5313.35753527	-5634.5187793	-5635.49638106
100.151238905 -5148.94109225	-4697.76380965	-4876.8637755	-4829.25717018	-4782.18288234	-4867.05657408	-5162.99128561	-5331.32899143	-5626.4047246	-5614.28199588
102.154180448 -5117.75070298	-4706.88577046	-4890.58251506	-4850.18448519	-4830.38900314	-4863.52544962	-5158.49726884	-5348.31105733	-5612.18570616	-5596.85910016
104.157118708 -5077.49288302	-4731.3673305	-4884.50667953	-4843.8934299	-4867.50293646	-4871.14843402	-5151.74784449	-5362.62260634	-5596.08358393	-5586.66312648
106.160053681 -5023.20651952	-4764.52831972	-4876.02793898	-4817.06443949	-4880.90459151	-4878.65586979	-5148.96085107	-5374.53751647	-5583.50006758	-5584.11231037
108.162985368 -4967.56973124	-4800.17943753	-4854.00370947	-4791.6001551	-4857.7003397	-4878.94311436	-5154.38188391	-5382.69631649	-5575.94310136	-5585.87918904
110.165913768 -4918.78775979	-4835.45633959	-4824.51717449	-4779.54765421	-4809.60575309	-4875.86606394	-5156.03877065	-5387.10527402	-5570.95161273	-5589.29233296
112.168838878 -4885.4901454	-4867.45949383	-4799.88340403	-4782.33189661	-4767.43360462	-4870.61121867	-5150.02037063	-5389.62094756	-5569.69159616	-5590.14573602
114.171760698 -4867.57936142	-4896.90848868	-4782.92456041	-4797.01592522	-4765.51348379	-4864.43771316	-5140.33533025	-5389.52868138	-5570.66500815	-5589.375798
116.174679227 -4861.54043098	-4922.37297443	-4776.12070694	-4819.43227748	-4793.30660635	-4856.61900423	-5132.38791187	-5387.88669595	-5572.80801787	-5589.42175094
118.177594463 -4864.35847981	-4940.02945801	-4774.39472587	-4839.30065648	-4815.91404572	-4845.36717246	-5122.88891368	-5385.14700368	-5573.23721516	-5589.11493245
120.180506406 -4869.20767443	-4944.19554049	-4772.07444686	-4844.25557162	-4827.76333647	-4831.76045735	-5105.83698963	-5382.63754703	-5570.99200863	-5590.17570035
122.183415054 -4873.08939909	-4934.56797729	-4763.58911217	-4830.78049722	-4833.01653415	-4817.45435437	-5079.48412827	-5381.88908486	-5565.1897699	-5591.4828058
124.186320406 -4874.13106708	-4927.33762645	-4749.77138109	-4804.26875906	-4843.43930365	-4806.93954073	-5048.51725458	-5385.52075586	-5558.48548986	-5592.61878353
126.189222461 -4873.80748937	-4937.98542578	-4735.53119948	-4775.11154041	-4861.60213101	-4802.47945032	-5022.56442431	-5397.11716531	-5552.35428798	-5591.95618868
